_id,pin,address,billing_city,current_delq_tax,current_delq_pi,prior_years,prior_delq_tax,prior_delq_pi,state_description,neighborhood,council_district,ward,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
1994964,0020A00040000000,GLEN MAWR ST,"PITTSBURGH, PA",9.54,0,3,28.62,3.5,Residential,Sheraden,2,20,5,20,6,1-16,-80.0477798248735,40.45250281306888
1994965,0071S00045000000,ANCORA WAY,"PITTSBURGH, PA",47.66,0,3,109.34,9.34,Residential,Sheraden,2,20,5,20,6,1-16,-80.0696010589684,40.45434105591559
1994966,0042H00053000000,3044 MERWYN AVE,"PITTSBURGH, PA",827.22,0,3,2481.66,303.31,Residential,Sheraden,2,20,5,20,6,1-16,-80.05274726059842,40.45828436532012
1994967,0042J00289000000,1119 TWEED ST,"PITTSBURGH, PA",628.98,0,3,1886.94,230.61,Residential,Sheraden,2,20,5,20,6,1-16,-80.06366148345742,40.45552866382842
1994968,0042H00222000000,3110 SACRAMENTO AVE,"PITTSBURGH, PA",1198.89,0,3,3144.62,367.51,Residential,Sheraden,2,20,5,20,6,1-16,-80.05142309992847,40.45894595637132
1994969,0042G00130000000,3330 GLEN MAWR ST,"PITTSBURGH, PA",301.9,0,3,855,70.66,Residential,Sheraden,2,20,5,20,6,1-16,-80.05684840925029,40.45953890568843
1994970,0042G00142000000,3304 GLEN MAWR ST,"PITTSBURGH, PA",413.61,0,3,838.07,38.62,Residential,Sheraden,2,20,5,20,6,1-16,-80.05600264398917,40.45975853095867
1994971,0042L00041000000,3013 ZEPHYR AVE,"PITTSBURGH, PA",522.25,0,3,1317.23,120.78,Residential,Sheraden,2,20,5,20,6,1-16,-80.05399471187869,40.45655554126822
1994972,0020A00039000000,GLEN MAWR ST,"PITTSBURGH, PA",9.54,0,3,28.62,3.5,Residential,Sheraden,2,20,5,20,6,1-16,-80.04785336094919,40.45253269458886
1994973,0042H00130000000,3018 STAFFORD ST,"PITTSBURGH, PA",0,0,3,853.58,76.43,Residential,Sheraden,2,20,5,20,6,1-16,-80.05144373065013,40.4580822654223
1994974,0042M00327000000,326 NARCISSUS AVE,"PITTSBURGH, PA",427.69,0,3,1531.16,201.43,Residential,Sheraden,2,20,5,20,6,1-16,-80.04968343711552,40.45665028464479
1994975,0041E00064000000,1420 HILLSBORO ST,"PITTSBURGH, PA",1614.39,0,3,4843.17,591.92,Residential,Sheraden,2,20,5,20,6,1-16,-80.06281221271149,40.44984537032863
1994976,0042H00131000000,STAFFORD ST,"PITTSBURGH, PA",0,0,3,86.16,7.75,Residential,Sheraden,2,20,5,20,6,1-16,-80.0513904389602,40.458021566162266
1994977,0042L00056000000,3014 BERGMAN ST,"PITTSBURGH, PA",433.42,0,3,1300.07,133.19,Residential,Sheraden,2,20,5,20,6,1-16,-80.05387709408063,40.45592553658632
1994978,0042N00095000000,1219 FAULKNER ST,"PITTSBURGH, PA",335.46,0,3,1006.38,122.99,Residential,Sheraden,2,20,5,20,6,1-16,-80.06400502589705,40.45445844468256
1994979,0041B00075000000,1031 TYNDALL ST,"PITTSBURGH, PA",1044.49,0,3,3133.47,182.79,Residential,Sheraden,2,20,5,20,6,1-16,-80.05938973539853,40.452508566278105
1994980,0070D00107000000,3228 FARONIA ST,"PITTSBURGH, PA",1277.04,0,3,3648.18,3080.56,Residential,Sheraden,2,20,5,20,6,1-16,-80.06724411642305,40.451941797062155
1994981,0042P00179000000,3038 CHARTIERS AVE,"INDIANA, PA",777.65,0,3,3171.59,139.66,Commercial,Sheraden,2,20,5,20,6,1-16,-80.05998319399625,40.4540832282732
1994982,0042L00165000000,3128 LANDIS ST,"PITTSBURGH, PA",142.72,0,3,232.13,142.34,Residential,Sheraden,2,20,5,20,6,1-16,-80.05625739015728,40.45724079143218
1994983,0042M00018000000,2933 ZEPHYR AVE,"PITTSBURGH, PA",865.33,0,3,2595.99,317.28,Residential,Sheraden,2,20,5,20,6,1-16,-80.05285450717355,40.45544023347409
1994984,0042N00314000000,1325 JEFFERS ST,"PITTSBURGH, PA",762.42,0,3,1545.34,70.89,Residential,Sheraden,2,20,5,20,6,1-16,-80.06510909914745,40.45312611607672
1994985,0029C00064000000,FRAZIER ST,"PITTSBURGH, PA",15.25,0,3,45.75,5.59,Residential,South Oakland,3,4,3,4,4,2-11,-79.95723120375439,40.43170368662408
1994986,0028P00165015200,3266 NIAGARA SQ,"WESTLAKE, TX",1155.04,0,3,3465.12,423.49,Residential,South Oakland,3,4,3,4,4,2-10,-79.95953451028046,40.434572928448254
1994987,0011M00173000000,5TH AVE,"BRIDGEVILLE, PA",0,0,3,133.5,181.33,Commercial,South Oakland,6,4,3,4,4,2-10,-79.96727461678496,40.436285523937194
1994988,0029D00072000001,3335 PARKVIEW AVE,"POMONA, CA",0,0,3,2731.37,357.01,Residential,South Oakland,3,4,3,4,4,2-11,-79.95285924727443,40.43275746319675
1994989,0029C00232000000,3219 WARD ST,"MURRAY, UT",1708.53,0,3,5373.68,671.05,Residential,South Oakland,3,4,3,4,4,2-11,-79.95557578443261,40.43139504117509
1994990,0029M00250000000,GRIFFITHS ST,"PITTSBURGH, PA",859.62,0,3,1741.79,130.63,Residential,South Oakland,3,4,3,4,4,2-11,-79.95343140802417,40.42828124921385
1994991,0028K00135000000,3334 NIAGARA ST,"PITTSBURGH, PA",821.5,0,3,2294.64,68.46,Residential,South Oakland,3,4,3,4,4,2-10,-79.95918489043275,40.43571234382754
1994992,0028R00129000000,513 CATO ST,"PITTSBURGH, PA",0,0,3,9394.71,313.14,Residential,South Oakland,3,4,3,4,4,2-11,-79.95576082183072,40.43334878720609
1994993,0028P00165045100,3232 NIAGARA SQ,"SEWICKLEY, PA",1076.9,0,3,1494.92,53.42,Residential,South Oakland,3,4,3,4,4,2-10,-79.959912810203,40.43436741767832
1994994,0029C00312000000,3295 DAWSON ST,"PITTSBURGH, PA",1528.61,0,3,4561.77,972.18,Residential,South Oakland,3,4,3,4,4,2-11,-79.95378859961372,40.43287223396791
1994995,0029C00281000000,2 EDITH PL,"PITTSBURGH, PA",2134.72,0,3,3111.36,663.09,Residential,South Oakland,3,4,3,4,4,2-11,-79.95455365493933,40.43317072266336
1994996,0028P00126043100,3218 KENNETT SQ,"IRVING, TX",884.38,0,3,2653.14,324.26,Residential,South Oakland,3,4,3,4,4,2-10,-79.96101366162954,40.434572135742016
1994997,0028P00178000000,3202 NIAGARA ST,"NEWTON, MA",0,0,3,5706.33,220.82,Residential,South Oakland,3,4,3,4,4,2-10,-79.9600266340048,40.43380563189678
1994998,0028P00125000000,3206 KENNETT SQ,"PITTSBURGH, PA",0,0,3,1726.53,66.81,Residential,South Oakland,3,4,3,4,4,2-10,-79.96110458255717,40.43443284340197
1994999,0029B00123000000,3135 BATES ST,"PITTSBURGH, PA",0,0,3,2326.58,3906.51,Residential,South Oakland,3,4,3,4,4,2-11,-79.95877638470802,40.43237698084295
1995000,0029G00008000000,BOHEM ST,"PITTSBURGH, PA",857.7,0,3,1737.9,323.09,Residential,South Oakland,3,4,3,4,4,2-11,-79.95369104566628,40.42859539456766
1995001,0028N00140000000,313 LAWN ST,"PITTSBURGH, PA",0,0,3,1878.84,20.88,Residential,South Oakland,3,4,3,4,4,2-10,-79.9631744501799,40.43450057675189
1995002,0029H00021000000,LEDGEWAY,"PITTSBURGH, PA",15.25,0,3,45.75,5.59,Residential,South Oakland,3,4,3,4,4,2-11,-79.95308874084621,40.42848785290107
1995003,0029C00218000000,3243 WARD ST,"PITTSBURGH, PA",400,0,3,1657.33,585.95,Residential,South Oakland,3,4,3,4,4,2-11,-79.95556079105177,40.43211679749937
1995004,0029C00302000000,21 EDITH PL,"MONROEVILLE, PA",1023.53,0,3,3070.59,375.3,Residential,South Oakland,3,4,3,4,4,2-11,-79.95410528053954,40.43293061634986
1995005,0011M00171000000,5TH AVE,"BRIDGEVILLE, PA",0,0,3,74.16,100.73,Commercial,South Oakland,6,4,3,4,4,2-10,-79.96714762951592,40.436286755905705
1995006,0001J00092000000,794 W STATION SQUARE DR,"CONNELLSVILLE, PA",0,0,3,98131.23,1084.93,Commercial,South Shore,2,19,5,19,3,4-2,-80.012431730287,40.437671307805275
1995007,0012L00275000000,2415 SARAH ST,"WESTLAKE, TX",3215.44,0,3,9646.32,267.94,Commercial,South Side Flats,3,16,4,16,3,4-24,-79.97065199775541,40.42728361795592
1995008,0003H00012000000,1122 E CARSON ST,"FREEDOM, PA",3102.96,0,3,7747.12,3189.23,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.9865532743876,40.4285969675258
1995009,0012J00438000A00,1912 JANE ST,"LAS VEGAS, NV",1381.86,0,3,4145.58,241.81,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.97868307554285,40.426562656297655
1995010,0003M00119030300,120 S 15TH ST UNIT 303,"PITTSBURGH, PA",4668.53,0,3,12626.51,0,Residential,South Side Flats,3,17,4,17,3,4-24,-79.98366265376099,40.42725410435551
1995011,0012J00438000B00,1912 JANE ST,"LAS VEGAS, NV",304.96,0,3,914.88,53.37,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.97877167963075,40.42649857652195
1995012,0012J00012000000,176 S 17TH ST,"PITTSBURGH, PA",2232.67,0,3,4619.08,203.94,Residential,South Side Flats,3,17,4,17,3,4-24,-79.98253145202811,40.42613907511233
1995013,0012M00129000000,2511 SARAH ST,"LAS VEGAS, NV",4002.6,0,3,11944.8,1745.16,Residential,South Side Flats,3,16,4,16,3,4-24,-79.96969392857814,40.42702160278456
1995014,0003L00242000000,802 P J MCARDLE ROADWAY,"PITTSBURGH, PA",3539.45,0,3,10618.35,1297.74,Residential,South Side Flats,3,17,4,17,3,4-2,-79.99070478044547,40.42747475601245
1995015,0012J00438000C00,1912 JANE ST,"LAS VEGAS, NV",114.36,0,3,343.08,20,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.97868925603902,40.426494282922434
1995016,0029N00049000000,2829 LARKINS WAY,"WHEELING, WV",9.54,0,3,28.62,3.5,Residential,South Side Flats,3,16,4,16,3,4-24,-79.96588863687587,40.424778965043785
1995017,0012L00214000000,2335 SARAH ST,"SAINT LOUIS, MO",0,0,3,6021.09,384.65,Residential,South Side Flats,3,16,4,16,3,4-24,-79.97172915346222,40.427502247228176
1995018,0012E00219000000,1901 SIDNEY ST,"PITTSBURGH, PA",0,0,3,4517,2143.88,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.97886974511779,40.4297160025158
1995019,0012K00068000000,2116 CAREY WAY,"MONROEVILLE, PA",6722.48,0,3,20167.44,2464.81,Residential,South Side Flats,3,16,4,16,3,4-24,-79.97559123484235,40.42788693335446
1995020,0003H00021000000,1210 E CARSON ST,"PITTSBURGH, PA",7117.02,0,3,19487.01,2381.65,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.9859353763311,40.42858756869734
1995021,0003G00106000000,1001 E CARSON ST,"PITTSBURGH, PA",0,0,3,3983.07,55.32,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.9884049617117,40.42893107066468
1995022,0012S00082000000,42 S 28TH ST,"PITTSBURGH, PA",0,0,3,4410.46,4074.71,Residential,South Side Flats,3,16,4,16,3,4-24,-79.96705657383335,40.4252412657019
1995023,0012E00290000000,1601 E CARSON ST,"PITTSBURGH, PA",16606.99,0,3,21538.27,428.44,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.98251613535794,40.42901018676161
1995024,0003L00146000000,1008 SARAH ST,"PITTSBURGH, PA",2106.14,0,3,4254.4,187.44,Residential,South Side Flats,3,17,4,17,3,4-24,-79.98806546150556,40.42754242578093
1995025,0012M00032000000,E CARSON ST,"NEW YORK, NY",3379.35,0,3,5801.79,654.67,Commercial,South Side Flats,3,16,4,16,3,4-24,-79.96880490573267,40.42728250694186
1995026,0012S00158000000,61 S 27TH ST,"ALLISON PARK, PA",4006.41,0,3,12019.23,1468.97,Residential,South Side Flats,3,16,4,16,3,4-24,-79.96794622764035,40.424837874970784
1995027,0012L00056000000,2211 LARKINS WAY,"PITTSBURGH, PA",0,0,3,2624.18,2886.5,Residential,South Side Flats,3,16,4,16,3,4-24,-79.97427872265257,40.42714464770518
1995028,0003M00379000000,1111 BRADISH ST,"PITTSBURGH, PA",841.01,0,3,862.47,140.72,Commercial,South Side Flats,3,17,4,17,3,4-24,-79.98695287438858,40.42734760300784
1995029,0003M00175000000,96 S 14TH ST,"IRVING, TX",0,0,3,5040.64,154.03,Residential,South Side Flats,3,17,4,17,3,4-24,-79.98430031879715,40.426858972478286
1995030,0012K00152000000,2028 SARAH ST,"PITTSBURGH, PA",3218.07,0,3,7902.3,657.88,Residential,South Side Flats,3,17,4,17,3,4-24,-79.97660649608761,40.427454903148885
1995031,0012G00124000000,2318 FOX WAY,"PITTSBURGH, PA",0,0,3,909.76,848.99,Residential,South Side Flats,3,16,4,16,3,4-24,-79.97219103420734,40.42953711970326
1995032,0012L00086000000,2220 JANE ST,"PITTSBURGH, PA",1565.59,0,3,4944.86,618.66,Residential,South Side Flats,3,16,4,16,3,4-24,-79.97396914224917,40.42632653427468
1995033,0003C00185000000,R OF W,"JACKSONVILLE, FL",0,0,3,60.19,72.46,Utilities,South Side Flats,3,17,4,17,3,4-2,-79.9891820475152,40.43129843370393
1995034,0012N00038000000,1724 MARY ST,"PITTSBURGH, PA",2236.48,0,3,3871.8,2103.37,Residential,South Side Flats,3,17,4,17,3,4-24,-79.98133586726387,40.42593369279607
1995035,0003C00180000000,R OF W,"JACKSONVILLE, FL",0,0,3,67.39,81.02,Utilities,South Side Flats,3,17,4,17,3,4-2,-79.99049278039331,40.431170122604655
1995036,0003H00239000000,1216 MURIEL ST,"PITTSBURGH, PA",80.05,0,3,163.26,53.16,Residential,South Side Flats,3,17,4,17,3,4-24,-79.98574756452071,40.429808173610354
1995037,0012L00127000400,125 S 23RD ST,"PITTSBURGH, PA",0,0,3,214.25,32.63,Residential,South Side Flats,3,16,4,16,3,4-24,-79.9728283630555,40.426830597830765
1995038,0012K00245000000,2007 JANE ST,"PITTSBURGH, PA",2363.44,0,3,6302.5,800.9,Residential,South Side Flats,3,17,4,17,3,4-24,-79.97744148040209,40.426942981084565
1995039,0012K00064000000,SARAH ST,"MONROEVILLE, PA",205.85,0,3,617.55,75.45,Residential,South Side Flats,3,16,4,16,3,4-24,-79.97560793531201,40.42772262317075
1995040,0014C00197000000,1031 SAINT MARTIN ST,"PITTSBURGH, PA",1824.05,0,3,3548.53,1867.87,Residential,South Side Slopes,3,17,4,17,3,4-6,-79.9871169420714,40.42266764461717
1995041,0013H00320000000,STROMBERG ST,,150.58,0,3,451.74,55.21,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.96638476228105,40.4204874819549
1995042,0013C00052000000,2401 MISSION ST,"PITTSBURGH, PA",332.93,0,3,1246.88,166.67,Residential,South Side Slopes,3,16,4,16,3,4-24,-79.97250402081049,40.42324985484519
1995043,0003S00066000000,52 SAINT MICHAEL ST,"PITTSBURGH, PA",1099.77,0,3,2159.81,296.41,Residential,South Side Slopes,3,17,4,17,3,4-3,-79.98483634265186,40.424326727825125
1995044,0014H00040000000,2632 S 18TH ST,"PITTSBURGH, PA",890.11,0,3,2149.15,521.65,Commercial,South Side Slopes,3,17,4,17,3,4-6,-79.98626015892604,40.420790399087565
1995045,0013D00084000000,2602 MISSION ST,"MONROEVILLE, PA",21.09,0,3,1936.44,96.82,Residential,South Side Slopes,3,16,4,16,3,4-24,-79.96997573614698,40.42230357504069
1995046,0003R00158000000,NEWTON ST,"SACRAMENTO, CA",141.04,0,3,423.12,51.71,Residential,South Side Slopes,3,17,4,17,3,4-5,-79.99063237238464,40.426020786232215
1995047,0014G00334000000,42 MOUNT OLIVER ST,"PITTSBURGH, PA",0,0,3,2029.53,45.1,Residential,South Side Slopes,3,17,4,17,3,4-6,-79.98747364536963,40.42036089614429
1995048,0013K00304000000,2229 ARLINGTON AVE,"PITTSBURGH, PA",0.02,0,3,1879.51,2526.04,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97485782451555,40.41739063292656
1995049,0003S00137000000,BROSVILLE ST,"BRECKSVILLE, OH",51.47,0,3,154.41,18.87,Residential,South Side Slopes,3,17,4,17,3,4-3,-79.98494125553145,40.42482820591113
1995050,0014D00277000000,2513 S 18TH ST,"PITTSBURGH, PA",648.79,0,3,1758.36,28.73,Residential,South Side Slopes,3,17,4,17,3,4-22,-79.9840503731435,40.421483870999154
1995051,0013D00218000000,2715 MISSION ST,"PITTSBURGH, PA",0,0,3,1306.25,58.85,Residential,South Side Slopes,3,16,4,16,3,4-24,-79.96855079885331,40.422272698202505
1995052,0013G00314000000,2311 SALISBURY ST,"PITTSBURGH, PA",288.56,0,3,918.72,180.17,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97343219134855,40.419055926099134
1995053,0013H00075000000,2715 BERG ST,"PITTSBURGH, PA",1221.76,0,3,3665.28,447.96,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97007626956677,40.419548438818886
1995054,0013K00062000000,2109 ARLINGTON AVE,"PITTSBURGH, PA",186.77,0,3,624.77,86.73,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97683565889686,40.41799681319572
1995055,0013C00313000000,2375 HOLT ST,"PITTSBURGH, PA",0,0,3,839.34,231.38,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97275908968399,40.422521760846585
1995056,0013G00239000000,1304 CLOVER ST,"PITTSBURGH, PA",917.53,0,3,3000.68,381.03,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97115325599384,40.41935737401637
1995057,0013C00281000000,2323 SIERRA ST,"PITTSBURGH, PA",1345.63,0,3,4036.89,493.38,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97277089111098,40.42179861481063
1995058,0003L00010000000,NEWTON ST,"SACRAMENTO, CA",70.53,0,3,211.59,25.85,Residential,South Side Slopes,3,17,4,17,3,4-5,-79.99070990158435,40.42607816732199
1995059,0013D00057000000,75 BARRY ST,"HIRAM, GA",975.89,0,3,2927.67,357.81,Residential,South Side Slopes,3,16,4,16,3,4-24,-79.97010958651816,40.42283921320652
1995060,0013D00085000000,MISSION ST,"MONROEVILLE, PA",68.62,0,3,205.86,25.14,Residential,South Side Slopes,3,16,4,16,3,4-24,-79.97013980696107,40.42237722911423
1995061,0003S00128000000,7 NUSSER ST,"PITTSBURGH, PA",114.36,0,3,343.08,41.91,Residential,South Side Slopes,3,17,4,17,3,4-3,-79.98534836818467,40.42500208833745
1995062,0013G00181000000,2306 COBDEN ST,"EXPORT, PA",3185.67,0,3,8371.61,1869.8,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.97345626768862,40.42017026933532
1995063,0003R00140000000,ARLINGTON AVE,"TRAFFORD, PA",320.21,0,3,960.63,69.37,Residential,South Side Slopes,3,17,4,17,3,4-5,-79.99000394974017,40.42509896743272
1995064,0013J00035000000,ARLINGTON AVE,"PITTSBURGH, PA",0,0,3,778.65,681.28,Residential,South Side Slopes,3,17,4,17,3,4-22,-79.98060101516941,40.41806010253473
1995065,0003S00062000000,33 HACKSTOWN ST,"MC KEES ROCKS, PA",1042.59,0,3,3127.77,382.27,Residential,South Side Slopes,3,17,4,17,3,4-3,-79.98470985274474,40.424233754657685
1995066,0030E00190000000,3141 JOSEPHINE ST,"FORT WORTH, TX",0,0,3,2448.21,94.73,Residential,South Side Slopes,3,16,4,16,3,4-22,-79.9636812387851,40.420588868964494
1995067,0003S00131000000,BROSVILLE ST,"PITTSBURGH, PA",9.54,0,3,28.22,4.3,Residential,South Side Slopes,3,17,4,17,3,4-3,-79.98524178537212,40.42484048852285
1995068,0024C00095000000,1310 FIRTH ST,"PITTSBURGH, PA",623.27,0,3,1236.73,294.86,Residential,Spring Garden,1,24,1,24,1,1-5,-79.98870178731913,40.46211782285173
1995069,0047D00065000000,2020 SPRING GARDEN AVE,"ASHBURN, VA",0,0,3,20882.34,696.06,Commercial,Spring Garden,1,26,1,26,1,1-11,-79.98669804602179,40.46997432748359
1995070,0024F00267000000,1107 WELSER WAY,"PITTSBURGH, PA",0,0,3,484.39,137.92,Residential,Spring Garden,1,24,1,24,1,1-5,-79.9928234734066,40.45946649313365
1995071,0047M00018000000,HIGH ST,"PITTSBURGH, PA",11.44,0,3,34.32,4.17,Residential,Spring Garden,1,26,1,26,1,1-11,-79.9858142685495,40.46711912994072
1995072,0024F00036000000,927 ITIN ST,"MC KEES ROCKS, PA",0,0,3,2002.8,1370.43,Residential,Spring Garden,1,23,1,23,1,1-5,-79.99493841331811,40.45886351786277
1995073,0047M00016000000,1702 GEBHART ST,"PITTSBURGH, PA",341.18,0,3,1023.54,125.09,Residential,Spring Garden,1,26,1,26,1,1-11,-79.98586888450689,40.46698769022849
1995074,0024F00199000000,1061 SPRING GARDEN AVE,"PITTSBURGH, PA",0,0,3,311.02,189.97,Residential,Spring Garden,1,24,1,24,1,1-5,-79.99331425504293,40.45947853188489
1995075,0024C00115000000,FIRTH ST,"PITTSBURGH, PA",11.44,0,3,34.32,4.17,Residential,Spring Garden,1,24,1,24,1,1-24,-79.98839179329411,40.46181010449572
1995076,0024F00125000000,1000 SPRING GARDEN AVE,"PITTSBURGH, PA",875.14,0,3,1904.95,65.11,Residential,Spring Garden,1,23,1,23,1,1-5,-79.99446175310239,40.458349507651
1995077,0047M00017000000,1704 GEBHART ST,"PITTSBURGH, PA",375.5,0,3,1126.5,137.68,Residential,Spring Garden,1,26,1,26,1,1-11,-79.98581212512201,40.46706504860768
1995078,0024B00317000000,1212 HIGH ST,"PITTSBURGH, PA",126.87,0,3,1438.92,2038.14,Residential,Spring Garden,1,24,1,24,1,1-5,-79.99128133175958,40.46084753208184
1995079,0024F00265000000,1107 WELSER WAY,"PITTSBURGH, PA",0,0,3,608.99,173.41,Residential,Spring Garden,1,24,1,24,1,1-5,-79.99287320013919,40.45942451758168
1995080,0047N00173000000,93 OVERBECK ST,"PITTSBURGH, PA",796.73,0,3,2048.54,403.32,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99807631348611,40.46474102441206
1995081,0047E00201000000,97 ROYAL ST,"IRVING, TX",0,0,3,1921.72,2113.82,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.99747256552736,40.46876877645355
1995082,0024B00340000000,1 DIANA ST,"PITTSBURGH, PA",272.57,0,3,817.71,99.94,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99191790351651,40.461449120745776
1995083,0047P00126000000,1126 HASLAGE AVE,"PITTSBURGH, PA",0,0,3,1311.29,10.93,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.993643599411,40.46254737093205
1995084,0047F00159000000,1339 ROMANHOFF ST,"PITTSBURGH, PA",190.6,0,3,200.9,21.76,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.99236408397313,40.46951882769224
1995085,0047N00225000000,1834 OVERBECK ST,"PITTSBURGH, PA",951.1,0,3,2853.3,348.72,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99707715007294,40.46464332637628
1995086,0047E00192000000,921 LUELLA ST,"PITTSBURGH, PA",645.26,0,3,360.73,31.65,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.99796819394747,40.468460326651694
1995087,0024A00164000000,60 ROSTOCK ST,"BURBANK, CA",566.09,0,3,1159.45,56.95,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.9967997544042,40.46236371763872
1995088,0046H00041000000,2310 GERSHON ST,"PITTSBURGH, PA",190.6,0,3,383.7,19.04,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-80.00009747158688,40.469008992940566
1995089,0047F00206000000,1 MATHIAS ST,"PITTSBURGH, PA",0,0,3,484.15,8.06,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.99492058778495,40.46953854836204
1995090,0047E00268000000,64 ROYAL ST,"PITTSBURGH, PA",144.86,0,3,434.58,53.12,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.99806919690374,40.4676586169789
1995091,0047K00071000000,19 WOESSNER AVE,"PITTSBURGH, PA",190.62,0,3,571.86,69.9,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99335126742261,40.46545782386074
1995092,0047J00258000000,126 OVERBECK ST,"PITTSBURGH, PA",710.95,0,3,2132.85,260.66,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99744328913229,40.46587653329229
1995093,0047J00259000000,OVERBECK ST,"PITTSBURGH, PA",80.05,0,3,240.15,29.35,Residential,Spring Hill-City View,1,26,1,26,1,1-24,-79.99747614179715,40.46593601955459
1995094,0024B00001000000,1006 LEISTER ST,"PITTSBURGH, PA",83.7,0,3,174.68,16.14,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99527440241813,40.46244918099254
1995095,0047J00269000000,1001 BUENTE ST,"PITTSBURGH, PA",277.13,0,3,1079.48,146.24,Residential,Spring Hill-City View,1,26,1,26,1,1-24,-79.99743055644154,40.466349121180166
1995096,0024A00335000000,927 HASLAGE AVE,"PITTSBURGH, PA",336.21,0,3,1389.86,205.61,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99552639273885,40.460752558555725
1995097,0047R00190000000,1618 HOMER ST,"PITTSBURGH, PA",462.21,0,3,1259.72,133.51,Residential,Spring Hill-City View,1,24,1,24,1,1-24,-79.99024941100983,40.463933814456446
1995098,0047L00121000000,1912 ROCKLEDGE ST,"PITTSBURGH, PA",1589.63,0,3,2230.13,210.4,Residential,Spring Hill-City View,1,26,1,26,1,1-11,-79.98940637037266,40.46612469919173
